Date,Algoritmo Genético,Markowitz,IBOV
2020-02-07,,,-0.012327458980814332
2020-02-10,,,-0.022745029950516527
2020-02-11,,,0.0015713169545967798
2020-02-12,,,0.01288306276586515
2020-02-13,,,0.004097577914749628
2020-02-14,,,-0.007023179095407506
2020-02-17,,,0.0010330757878289631
2020-02-18,,,-0.0018491188471220221
2020-02-19,,,0.011528778539803941
2020-02-20,,,-0.005243510721416711
2020-02-21,,,-0.013100095494400499
2020-02-26,,,-0.08222936018751614
2020-02-27,,,-0.10596405938015441
2020-02-28,,,-0.09565066412014911
2020-03-02,,,-0.07435541279624935
2020-03-03,,,-0.0838006771421127
2020-03-04,,,-0.06915530862053965
2020-03-05,,,-0.11248372254535954
2020-03-06,,,-0.1492577480684084
2020-03-09,,,-0.25282576612553154
2020-03-10,,,-0.1994617588332318
2020-03-11,,,-0.26060421911624254
2020-03-12,,,-0.36988453858841897
2020-03-13,,,-0.2822467228057989
2020-03-16,,,-0.38216859102352607
2020-03-17,,,-0.3522267557947736
2020-03-18,,,-0.4192638249848075
2020-03-19,,,-0.40678878374858907
2020-03-20,,,-0.41775327719420063
2020-03-23,,,-0.44812917788002404
2020-03-24,,,-0.3946609948780273
2020-03-25,,,-0.3492837919958326
2020-03-26,,,-0.325375466620366
2020-03-27,,,-0.36254015105477877
2020-03-30,,,-0.3520270856845209
2020-03-31,,,-0.3660908064936189
2020-04-01,,,-0.3839135341609511
2020-04-02,,,-0.37274937060508684
2020-04-03,,,-0.3963191249240382
2020-04-06,,,-0.35694938796770515
2020-04-07,,,-0.3371125965795637
2020-04-08,,,-0.31743206875596786
2020-04-09,,,-0.32561854327632556
2020-04-13,,,-0.3156003125271286
2020-04-14,,,-0.3062071360361138
2020-04-15,,,-0.3156437190728357
2020-04-16,,,-0.32448997308794125
2020-04-17,,,-0.3142633909193503
2020-04-20,,,-0.3144109731747544
2020-04-22,,,-0.2995312093063631
2020-04-23,,,-0.30833405677576153
2020-04-24,,,-0.3460283010678008
2020-04-27,,,-0.32078305408455576
2020-04-28,,,-0.2941053910929766
2020-04-29,,,-0.27796683739907946
2020-04-30,,,-0.3011025262609598
2020-05-04,,,-0.3152530601614719
2020-05-05,,,-0.3100876812223279
2020-05-06,,,-0.31362097404288525
2020-05-07,,,-0.3218248111815257
2020-05-08,,,-0.3032120843823244
2020-05-11,,,-0.3136122927337438
2020-05-12,,,-0.3239690945394561
2020-05-13,,,-0.32483722545359794
2020-05-14,,,-0.3140810834273804
2020-05-15,,,-0.32670370691900297
2020-05-18,,,-0.2951297855716637
2020-05-19,,,-0.29905373730358487
2020-05-20,,,-0.2940446219289864
2020-05-21,,,-0.27921694591544366
2020-05-22,,,-0.2866307839222151
2020-05-25,,,-0.25633301501866446
2020-05-26,,,-0.2580171889920997
2020-05-27,,,-0.23651358624880592
2020-05-28,,,-0.2451688514628002
2020-05-29,,,-0.24122753711259615
2020-06-01,,,-0.23066238388748972
2020-06-02,,,-0.20960152791040843
2020-06-03,,,-0.19262088722979387
2020-06-04,,,-0.1854414445698408
2020-06-05,,,-0.17842694678357462
2020-06-08,,,-0.15231356888618774
2020-06-09,,,-0.16010938449518164
2020-06-10,,,-0.17800156263564526
2020-06-12,,,-0.19441791822206778
2020-06-15,,,-0.19805538675232215
2020-06-16,,,-0.18802847469398376
2020-06-17,,,-0.17052695546488394
2020-06-18,,,-0.16550915878114403
2020-06-19,,,-0.16162861359492986
2020-06-22,,,-0.1723587116937232
2020-06-23,,,-0.1668113551523568
2020-06-24,,,-0.18068408716034368
2020-06-25,,,-0.16674190467922545
2020-06-26,,,-0.1853980380241339
2020-06-29,,,-0.16889486934629727
2020-06-30,,,-0.17478947825332047
2020-07-01,,,-0.16483201666811342
2020-07-02,,,-0.16455421477558796
2020-07-03,,,-0.15995312093063607
2020-07-06,,,-0.14109731747547494
2020-07-07,,,-0.15130653702578312
2020-07-08,,,-0.1338657869606733
2020-07-09,,,-0.1391613855369387
2020-07-10,,,-0.1315912839656217
2020-07-13,,,-0.14318083166941542
2020-07-14,,,-0.128049309835923
2020-07-15,,,-0.11632086118586649
2020-07-16,,,-0.1270683219029426
2020-07-17,,,-0.10679746505773025
2020-07-20,,,-0.0934456115982285
2020-07-21,,,-0.09445264345863302
2020-07-22,,,-0.09462626964146137
2020-07-23,,,-0.11196284399687417
2020-07-24,,,-0.111190207483288
2020-07-27,,,-0.09300286483201625
2020-07-28,,,-0.09619758659605826
2020-07-29,,,-0.08321034812049621
2020-07-30,,,-0.08838440836878159
2020-07-31,,,-0.10658911363833623
2020-08-03,,,-0.1073009809879325
2020-08-04,,,-0.12131261394218196
2020-08-05,,,-0.10754405764389208
2020-08-06,,,-0.0960500043406538
2020-08-07,,,-0.10776977168156887
2020-08-10,,,-0.10197065717510123
2020-08-11,,,-0.11299591978470269
2020-08-12,,,-0.11348207309662206
2020-08-13,,,-0.12786700234395254
2020-08-14,,,-0.1201232745898072
2020-08-17,,,-0.13538501606042097
2020-08-18,,,-0.1139421824811172
2020-08-19,,,-0.12445524785137507
2020-08-20,,,-0.11912492403854413
2020-08-21,,,-0.1186648146540491
2020-08-24,,,-0.11191943745116684
2020-08-25,,,-0.11348207309662217
2020-08-26,,,-0.12642590502647721
2020-08-27,,,-0.12645194895390144
2020-08-28,,,-0.11326504036808671
2020-08-31,,,-0.13734699192638167
2020-09-01,,,-0.11304800763955125
2020-09-02,,,-0.11527910408889586
2020-09-03,,,-0.12560986196718393
2020-09-04,,,-0.12108689990450483
2020-09-08,,,-0.1314350204010758
2020-09-09,,,-0.12065283444743402
2020-09-10,,,-0.14198281100789933
2020-09-11,,,-0.14608038892264885
2020-09-14,,,-0.12948172584425655
2020-09-15,,,-0.12928205573400386
2020-09-16,,,-0.13468183001996625
2020-09-17,,,-0.13101831756228755
2020-09-18,,,-0.14671412448997223
2020-09-21,,,-0.15799114506467493
2020-09-22,,,-0.1553607083948252
2020-09-23,,,-0.16889486934629672
2020-09-24,,,-0.15780883757270536
2020-09-25,,,-0.15792169459154382
2020-09-28,,,-0.17817518881847327
2020-09-29,,,-0.18760309054605384
2020-09-30,,,-0.17872211129438276
2020-10-01,,,-0.1711172844865002
2020-10-02,,,-0.18381803976039546
2020-10-05,,,-0.16582168591023494
2020-10-06,,,-0.16993662644326724
2020-10-07,,,-0.1707092629568534
2020-10-08,,,-0.14992620887229746
2020-10-09,,,-0.1537199409670974
2020-10-13,,,-0.14486500564285043
2020-10-14,,,-0.1376508377463317
2020-10-15,,,-0.14008160430592886
2020-10-16,,,-0.14654917961628566
2020-10-19,,,-0.14351940272593067
2020-10-20,,,-0.12718117892178094
2020-10-21,,,-0.12707700321208393
2020-10-22,,,-0.1152183349249063
2020-10-23,,,-0.1209306363399596
2020-10-26,,,-0.1230401944613243
2020-10-27,,,-0.13528952165986585
2020-10-28,,,-0.17207222849205617
2020-10-29,,,-0.1615418005035154
2020-10-30,,,-0.18437364354544616
2020-11-03,,,-0.1701797030992268
2020-11-04,,,-0.15087247156871197
2020-11-05,,,-0.1251497525826888
2020-11-06,,,-0.12493271985415333
2020-11-09,,,-0.09789912318777594
2020-11-10,,,-0.08541540064241604
2020-11-11,,,-0.09252539282923777
2020-11-12,,,-0.11298723847556136
2020-11-13,,,-0.09269901901206623
2020-11-16,,,-0.07604826807882537
2020-11-17,,,-0.06911190207483198
2020-11-18,,,-0.07558815869433022
2020-11-19,,,-0.07529299418352209
2020-11-23,,,-0.06780970570361933
2020-11-24,,,-0.04691379460022482
2020-11-25,,,-0.043901380328152606
2020-11-26,,,-0.043085337268859325
2020-11-27,,,-0.04006424168764566
2020-11-30,,,-0.05470961020921872
2020-12-01,,,-0.03346644674016763
2020-12-02,,,-0.02930809966142811
2020-12-03,,,-0.019715253060160642
2020-12-04,,,-0.013091414185258277
2020-12-07,,,-0.013586248806319201
2020-12-08,,,-0.01405503949995579
2020-12-09,,,-0.0214254709610201
2020-12-10,,,-0.0017188992100000133
2020-12-11,,,0.0011546141158094159
2020-12-14,,,-0.001866481465404246
2020-12-15,,,0.00829933153919682
2020-12-16,0.00882401099231278,0.0056048315337424714,0.0239343693028915
2020-12-17,0.01694394180622738,0.013057127719374506,0.02575744422258941
2020-12-18,0.010308409154472509,0.004239078479831182,0.021607778452991333
2020-12-21,-0.018217811218204316,-0.028076221542348234,0.007170761350812294
2020-12-22,-0.006093885650907183,-0.022078140276906022,0.010052955985763168
2020-12-23,0.016378245601852637,0.010642791127729145,0.02315305148016389
2020-12-28,0.02807432223362727,0.022163345825099157,0.033518534595017746
2020-12-29,0.028948458591235626,0.022694032591813462,0.03719940967097912
2020-12-30,0.03705257899197911,0.03481932352695072,0.03573226842607946
2021-01-04,0.031972574789543406,0.02766019779226636,0.029238649188298327
2021-01-05,0.044510747250114946,0.043381042790102464,0.03501171976734163
2021-01-06,0.05246498942534039,0.05918852991056389,0.04046358190815247
2021-01-07,0.06918214720784199,0.06861192765840185,0.05873773765083845
2021-01-08,0.08445115560416627,0.08268715018949258,0.08583210348120551
2021-01-11,0.07004450574725718,0.06900382431671481,0.06612553173018543
2021-01-12,0.08689213654102512,0.09210484037225575,0.07646497091761484
2021-01-13,0.07780469119533517,0.08290114241957736,0.05946696761871739
2021-01-14,0.09702112191433088,0.11039175403913415,0.0719767340915014
2021-01-15,0.06996380228527666,0.0738778208202957,0.04611511415921554
2021-01-18,0.06489454858866828,0.06200659342700221,0.05253928292386534
2021-01-19,0.0700081856619934,0.06751054981549909,0.047599618022398316
2021-01-20,0.05243227918704707,0.044513977470397315,0.03922215470092949
2021-01-21,0.04170004034367003,0.033400955708694724,0.028240298637034922
2021-01-22,0.029327402848944528,0.019141548683293985,0.017206354718291905
2021-01-26,0.02224226971977039,0.00947556074048439,0.011059987846167685
2021-01-27,0.021245357534245946,0.01426511871103564,0.006007465925861988
2021-01-28,0.049877966861066936,0.04771867357786075,0.035801718899210355
2021-01-29,0.020359667584829877,0.014287406697235161,0.007092629568539177
2021-02-01,0.042822266339521686,0.037916471383570016,0.01888184738258536
2021-02-02,0.07078958176471906,0.07859890660870605,0.026425905026477903
2021-02-03,0.08025575786603545,0.08592527596203103,0.039369736956332835
2021-02-04,0.07408385311823418,0.07640334200569776,0.035341609514714545
2021-02-05,0.08287186319388318,0.08376114884579433,0.041105998784616515
2021-02-08,0.07977514077832204,0.08207890231686443,0.03755534334577626
2021-02-09,0.07314244445910068,0.06976841539802003,0.03680006945047287
2021-02-10,0.07493680577813078,0.07271611702934089,0.028127441618195803
2021-02-11,0.09153974331526404,0.08965950799125788,0.03511589547703786
2021-02-12,0.09708884528208661,0.09544597328861881,0.03408281968920912
2021-02-17,0.14407948722890418,0.16374535751158636,0.04515148884451792
2021-02-18,0.1328758853477987,0.14792756181751932,0.03429117110860336
2021-02-19,0.11338408047804771,0.12737795003752872,0.030888097925167335
2021-02-22,0.06154218110461618,0.07908843957071987,-0.021894261654657354
2021-02-23,0.08434043535839342,0.10085523901782367,0.00032120843823268963
2021-02-24,0.10015455742609225,0.1252925496572419,0.004149665769598299
2021-02-25,0.060207575779894995,0.08046554788130478,-0.025470961020921723
2021-02-26,0.04351166167170217,0.0663829546342023,-0.04475214862401222
2021-03-01,0.04573358563342378,0.06710248298797605,-0.0421477558815867
2021-03-02,0.05207197835427246,0.07474910169680271,-0.03168677836617728
2021-03-03,0.04610196908152986,0.06651328523228806,-0.03477732442052228
2021-03-04,0.07088199063534728,0.09315602050372784,-0.021703272853546007
2021-03-05,0.08825579067025435,0.11106590680923478,0.00010417570969734058
2021-03-08,0.04717708260660114,0.06588283171456166,-0.03974303324941364
2021-03-09,0.061339913866788276,0.07768147203530229,-0.033501171976733746
2021-03-10,0.09242258295675376,0.1290289431820033,-0.020956680267383954
2021-03-11,0.0991786154732397,0.13633233201022832,-0.0017883496831317958
2021-03-12,0.10526374755718426,0.1492569468376319,-0.008941748415660644
2021-03-15,0.11788112727216493,0.16520308490933044,-0.0029429637989405455
2021-03-16,0.1046609258004052,0.14193540711902353,-0.010165813004600732
2021-03-17,0.13541870699099978,0.17535007398083868,0.011797899123188182
2021-03-18,0.10990544463824659,0.14427531979053798,-0.003081864745203111
2021-03-19,0.13993353065509884,0.18300646482852811,0.008959111033944422
2021-03-22,0.10986580549965486,0.14138249780739431,-0.001831756228838799
2021-03-23,0.09601680855892658,0.12722298213609484,-0.016737564024654428
2021-03-24,0.08713054500446216,0.11691652102678352,-0.027137772376073732
2021-03-25,0.10526893379171809,0.13503183062445556,-0.012501085163642123
2021-03-26,0.11778013374076801,0.14748638121969826,-0.0035506554388395895
2021-03-29,0.12974246744166384,0.16169695825682218,0.001988019793385254
2021-03-30,0.15126578136848234,0.19404840135724633,0.01441097317475526
2021-03-31,0.15422783833247333,0.1941387625740283,0.012535810400208902
2021-04-01,0.1446087928899309,0.1816633017460214,0.0005469224759098168
2021-04-05,0.15928136261057046,0.20000932262423077,0.020210087681222788
2021-04-06,0.16155268930507805,0.20111004049818137,0.020045142807535887
2021-04-07,0.16780811356944292,0.2137750382716972,0.0211303064502133
2021-04-08,0.18520999507197256,0.2421456932596977,0.027111728448650618
2021-04-09,0.18232140865185764,0.2385114589416899,0.02152964667071844
2021-04-12,0.1966351470248231,0.25244705897417496,0.031443701710218264
2021-04-13,0.19769303924256731,0.2536359966994237,0.035654136643806345
2021-04-14,0.21295469510161036,0.27507963464129026,0.04431808316694208
2021-04-15,0.2097813374896207,0.26324312084008983,0.04784269467835811
2021-04-16,0.20156483233570066,0.2534995804635227,0.05142807535376415
2021-04-19,0.2119068287572643,0.26450961939545325,0.04986543970830892
2021-04-20,0.20366236899471657,0.2532580030493219,0.04229533813699193
2021-04-22,0.20125658441450356,0.2539947845907846,0.036296553520271724
2021-04-23,0.20943045280131733,0.26335290239641296,0.04635819081517578
2021-04-26,0.21449849748369365,0.27518692650692667,0.046922475909368044
2021-04-27,0.19509104636273733,0.2522118485367122,0.036444135775675957
2021-04-28,0.20336037402314755,0.2677239687964754,0.050898515496137664
2021-04-29,0.18988218148278002,0.24713105078842568,0.04233006337355749
2021-04-30,0.18769298939298484,0.24742756240467423,0.03215556905981498
2021-05-03,0.19109186607932083,0.25911350258031063,0.034890181439361845
2021-05-04,0.18504657405896086,0.25424966113729264,0.021894261654658465
2021-05-05,0.2033224122219961,0.27224969149579836,0.03797204618456562
2021-05-06,0.19826967670375129,0.2671513184404162,0.04107127354805207
2021-05-07,0.23232234636708515,0.31181031402149917,0.059449605000434946
2021-05-10,0.2262107581877153,0.29986325923481183,0.05832971612119198
2021-05-11,0.23069065840195124,0.3041777493977922,0.06748849726538841
2021-05-12,0.1981637722990146,0.2635509904582938,0.03923951731921238
2021-05-13,0.20244855953398622,0.26563721733610923,0.047886101224065225
2021-05-14,0.23434349127521958,0.3091854716635334,0.05808663946523218
2021-05-17,0.2452448815601178,0.3219023679468007,0.06726278322771173
2021-05-18,0.2421341496587579,0.3230701774983329,0.06762739821165131
2021-05-19,0.2402288179395453,0.31882697694226936,0.06464102786700332
2021-05-20,0.2354344091184597,0.3145555646030902,0.06520531296119536
2021-05-21,0.2483287076861278,0.33286021902954,0.06425905026478085
2021-05-24,0.2681844147588428,0.3606654614824454,0.07676013542842353
2021-05-25,0.26382187157551895,0.3579903425417874,0.06769684868478265
2021-05-26,0.2590989442288467,0.35171581846702704,0.07638683913534239
2021-05-27,0.2749150987711775,0.3799245107542517,0.07966837399079862
2021-05-28,0.2861171142455119,0.39156606027667706,0.09003385710565226
2021-05-31,0.28106798970435865,0.38543944203094105,0.09572011459328134
2021-06-01,0.30257117855334936,0.4147145947693691,0.11352547964233084
2021-06-02,0.3193070785573797,0.43682476661361047,0.125106346036983
2021-06-04,0.31295450902572086,0.42490055956532635,0.12966403333622756
2021-06-07,0.31408998715799696,0.42417650889459635,0.13530688427814952
2021-06-08,0.3121527584874231,0.42819254766329795,0.12672106953728668
2021-06-09,0.3094065064051361,0.4195375186522865,0.12776282663425698
2021-06-10,0.3484462934465715,0.4881097341578411,0.12922996787915686
2021-06-11,0.35462841106507925,0.504253977153537,0.12371733657435602
2021-06-14,0.3593064713696348,0.5080401339504199,0.13037590068582405
2021-06-15,0.3649151609929613,0.5170730652057558,0.1293601875162782
2021-06-16,0.3504653181265964,0.49622363283724846,0.1221373383106179
2021-06-17,0.3234849402295792,0.464738994313874,0.11170240472263271
2021-06-18,0.32041960947074233,0.45889951453961997,0.11472350030384626
2021-06-21,0.33560045666645855,0.47516159322898566,0.12218942616546613
2021-06-22,0.3273966476275274,0.464704537497306,0.1178661342130396
2021-06-23,0.320092992374861,0.45648208566430526,0.11492317041409872
2021-06-24,0.33383763321476967,0.46585783862635877,0.1243510721416794
2021-06-25,0.30792565950031436,0.4370493410251459,0.10474867610035643
2021-06-28,0.31502689822517516,0.43282952325579505,0.10625054258182187
2021-06-29,0.31031413124543494,0.42447148094002474,0.10536504904939714
2021-06-30,0.31842348046964863,0.4406057717465621,0.10080736175015237
2021-07-01,0.3140392078438343,0.4340453196397198,0.09094539456550099
2021-07-02,0.3300412243165234,0.45477588783406975,0.10792603524611577
2021-07-05,0.3249517024806394,0.45015161315513175,0.10183175622884
2021-07-06,0.29573494642159415,0.41265848863395127,0.08598836704575108
2021-07-07,0.3059683484818134,0.4168323713874511,0.10269120583384028
2021-07-08,0.2853615808344716,0.3885786552918158,0.08887924298984351
2021-07-12,0.3165042590594449,0.4356338049371473,0.10768295859015597
2021-07-13,0.3072582055546236,0.4209051238950885,0.11266603003733033
2021-07-14,0.30312677356350215,0.41266790124215547,0.11474086292212937
2021-07-15,0.2804960494681392,0.38614068827616266,0.10658911363833723
2021-07-16,0.2605569555627325,0.3592441297283002,0.09349769945307806
2021-07-19,0.24598200208765575,0.3418402757820511,0.07991145064675798
2021-07-20,0.2834849964026651,0.3912467142417635,0.08864484764302505
2021-07-21,0.2968773754532239,0.4102656918215264,0.09322857886969405
2021-07-22,0.29967904981592564,0.41115883156760535,0.09512110426252329
2021-07-23,0.28801705924431675,0.3983282085616746,0.0856237520618115
2021-07-26,0.3052332624068519,0.42109135348672067,0.09387967705530031
2021-07-27,0.2954537061934146,0.4082082597408436,0.08179529473044567
2021-07-28,0.31743606699919713,0.4336377150551809,0.09632780623318027
2021-07-29,0.3141824857511075,0.43082039755611157,0.09102352634777366
2021-07-30,0.28340625595543734,0.3951341955825587,0.057392134733918354
2021-08-02,0.29130299893083,0.4004190031879187,0.06359927077003258
2021-08-03,0.3003508726800952,0.41100558080816585,0.07281013976907769
2021-08-04,0.2721125169067311,0.37365417103496634,0.057392134733918354
2021-08-05,0.2943280639182957,0.4088071599644856,0.05593367479816003
2021-08-06,0.310472919869218,0.42845205026036437,0.06615157565760965
2021-08-09,0.3128321478724936,0.4235814212925326,0.06796596926816623
2021-08-10,0.31975439370700043,0.4396632746413427,0.06087333969962727
2021-08-11,0.3281635819765971,0.4533246283747687,0.05960586856498007
2021-08-12,0.3036598900982206,0.4256763742863541,0.04784269467835811
2021-08-13,0.32617999330261926,0.46116055902514064,0.05212258008507753
2021-08-16,0.2989745904793635,0.41816802519103313,0.034638423474260494
2021-08-17,0.27893628718365804,0.39173960028238985,0.023561073009810585
2021-08-18,0.2850590792318899,0.41062803285472804,0.012613942182481797
2021-08-19,0.3114656702109211,0.4430075049747879,0.017145585554302345
2021-08-20,0.3294932419639043,0.46202625888658266,0.02485458807188201
2021-08-23,0.36068434289847806,0.5088299207568288,0.01981074746071787
2021-08-24,0.3927558597298666,0.5585545808521322,0.04358885319906314
2021-08-25,0.4079401160947651,0.5750599732318034,0.048858407847904184
2021-08-26,0.3890902758481649,0.5542371477764829,0.030679746505773764
2021-08-27,0.4171263060228776,0.5945289170551651,0.04764302456810543
2021-08-30,0.4041620248729787,0.576304483685572,0.039499956593454844
2021-08-31,0.39784671279985395,0.5736678435280651,0.031174581126834466
2021-09-01,0.39783449515228475,0.5664291052120158,0.03651358624880685
2021-09-02,0.37621080850556843,0.5460847578355053,0.012909106693289818
2021-09-03,0.3671560066163939,0.5233520386143518,0.015131521833492867
2021-09-06,0.3735819615312661,0.527029002028383,0.023257227189860563
2021-09-08,0.3318233714660692,0.47848191610385093,-0.015426686344300444
2021-09-09,0.3634513357181428,0.5162421347808959,0.0014845038631827734
2021-09-10,0.35087355719017244,0.5021555138343365,-0.00784790346384212
2021-09-13,0.3828696126045754,0.5436054366141798,0.010539109297682314
2021-09-14,0.37677452165589576,0.5326979353275656,0.008603177359145953
2021-09-15,0.38183880647192736,0.547722884181121,-0.0011025262609599684
2021-09-16,0.37465604718198864,0.5411666772542196,-0.012119107561420095
2021-09-17,0.343748493782442,0.504917562563167,-0.03256359058946079
2021-09-20,0.3218610203702057,0.48038679787642713,-0.055091587811441856
2021-09-21,0.3335648881953459,0.4916790228441572,-0.04288566715860742
2021-09-22,0.37403463504548995,0.5455929676452953,-0.02524524698324493
2021-09-23,0.43051390063887274,0.6271651473859039,-0.009775154093237037
2021-09-24,0.44182150131785347,0.6429465868342135,-0.01655525653268486
2021-09-27,0.4543854043554043,0.6605973884663505,-0.013950863790259227
2021-09-28,0.4289761088697819,0.6311381637742228,-0.043979512110425945
2021-09-29,0.45903645362977996,0.668723425421214,-0.03544578522441166
2021-09-30,0.4596439680965403,0.6708851568629577,-0.03655699279451319
2021-10-01,0.48395670401351776,0.7124134842308083,-0.0198801979338481
2021-10-04,0.4717634821787755,0.7155674071981502,-0.04164423995138444
2021-10-05,0.468265924405737,0.7054177346460078,-0.04107995485719229
2021-10-06,0.46229252332160864,0.698273761215493,-0.04019446132476767
2021-10-07,0.4671621558067316,0.7119525347952271,-0.03997742859623221
2021-10-08,0.49546602975785725,0.750177859534809,-0.020461845646323473
2021-10-11,0.516130213298881,0.7910133903569232,-0.02613074051566977
2021-10-13,0.532939813547781,0.8069214858325833,-0.015053390051219862
2021-10-14,0.5382337324926016,0.818898945496237,-0.017406024828544253
2021-10-15,0.5349513880684,0.8054298767047556,-0.004705269554649005
2021-10-18,0.5349904843083093,0.8062961568958225,-0.006615157565761143
2021-10-19,0.492766137586341,0.7553473877655914,-0.03921347339178771
2021-10-20,0.49950693114797584,0.7630874666272518,-0.03823248545880742
2021-10-21,0.4594304789494956,0.704319770865528,-0.06471915964927533
2021-10-22,0.45112757536411285,0.6891333416232059,-0.07721156350377656
2021-10-25,0.48073478792081525,0.7244155766775859,-0.05621147669068516
2021-10-26,0.456796050028929,0.6924357115666544,-0.07613508117024059
2021-10-27,0.4465305919257647,0.6727883543103146,-0.0766299157913014
2021-10-28,0.4303777749594042,0.6511560002798904,-0.0823422172063547
2021-10-29,0.40694529643334576,0.6163622282685703,-0.10147582255404108
2021-11-01,0.41942092610147674,0.6360939500357987,-0.08367913881413303
2021-11-03,0.41444829324489585,0.6261183407734403,-0.08310617241079932
2021-11-04,0.392482351538314,0.5951222452538463,-0.10224845906762714
2021-11-05,0.4375934444671745,0.6644351263769561,-0.08999045055994415
2021-11-08,0.4360665029250832,0.6637779703026012,-0.09036374685302517
2021-11-09,0.44420407587792443,0.6788247403757206,-0.08381803976039548
2021-11-10,0.4367336007803191,0.6611047253161206,-0.08005903290216132
2021-11-11,0.4496828564170743,0.6742712147079775,-0.064805972740689
2021-11-12,0.43470786326052413,0.6498396010138834,-0.07707266255751344
2021-11-16,0.4262678457637836,0.6337695920679671,-0.09273374424863245
2021-11-17,0.4001271589444739,0.5977574413790416,-0.10630263043666954
2021-11-18,0.3994900348271193,0.5976137174495493,-0.1099574615852068
2021-11-19,0.3917468578828076,0.5825478475587325,-0.10552131261394182
2021-11-22,0.37964677860478524,0.5712858664514524,-0.11344734786005695
2021-11-23,0.41104738152237097,0.6107472151425541,-0.10006945047313087
2021-11-24,0.4114299699678594,0.6073958308399341,-0.09268165639378378
2021-11-25,0.4329903581293961,0.637733978228201,-0.08142199843736397
2021-11-26,0.37081278409651186,0.5501803132161505,-0.11256185432763222
2021-11-29,0.3949539104718496,0.5847378574178219,-0.10743988193419518
2021-11-30,0.3838656370190894,0.5629818824673622,-0.11524437885233041
2021-12-01,0.3661379253142327,0.5343073980703537,-0.12514107127354746
2021-12-02,0.43199246433194527,0.6226482623049168,-0.0930983592325717
2021-12-03,0.43354397310541515,0.6279381855175998,-0.08785484851115488
2021-12-06,0.4569403176196134,0.662491603837571,-0.0723239864571571
2021-12-07,0.4752336636322101,0.6850590075289305,-0.06625575136730544
2021-12-08,0.49042001003559177,0.7070488779045778,-0.06158520704922221
2021-12-09,0.47724598345476377,0.6888149973831796,-0.07725497004948267
2021-12-10,0.4973281189018832,0.7162660465570092,-0.06451948953902165
2021-12-13,0.4846979187915694,0.6968711876002409,-0.06777498046705355
2021-12-14,0.48679615335588067,0.6954420317749967,-0.07318343606215727
2021-12-15,0.4951816089192418,0.7047343670951698,-0.067887837485892
2021-12-16,0.4978229602652027,0.7058275141354355,-0.060578175188817474
2021-12-17,0.49225387078801663,0.6982385849605011,-0.06935497873079166
2021-12-20,0.46499637306250663,0.6645634617201488,-0.08828891396822547
2021-12-21,0.5119874543996394,0.7494339652118058,-0.0841218855803445
2021-12-22,0.5136176782774535,0.7565971910675342,-0.08634430072054766
2021-12-23,0.5245259241333833,0.7753319898125326,-0.08940880284746833
2021-12-27,0.5397151309696238,0.7970118257892533,-0.08385276499696048
2021-12-28,0.537200374118012,0.7961526908654875,-0.08964319819428657
2021-12-29,0.5304900389583576,0.7895759248651792,-0.09621494921434037
2021-12-30,0.5396231014211925,0.8017055182418611,-0.09000781317822604
2022-01-03,0.5345826366024136,0.806131786048631,-0.09782099140550271
2022-01-04,0.5409058551692163,0.8135096233686958,-0.10136296553520152
2022-01-05,0.4810051662185586,0.7276600725431377,-0.1231356888618792
2022-01-06,0.4803386234019005,0.7277387262281441,-0.11831756228839185
2022-01-07,0.4835393916953221,0.7387852820231597,-0.10826460630262913
2022-01-10,0.48091931482738204,0.732516414687933,-0.11498393957808706
2022-01-11,0.5066385265400508,0.7636384508870473,-0.09906241861272558
2022-01-12,0.5292400217430855,0.7818419429935308,-0.0825071620800405
2022-01-13,0.5327143207448999,0.7817165476424366,-0.08386144630610182
2022-01-14,0.5491740840711881,0.7991920263437879,-0.07172497612639872
2022-01-17,0.5371576832638292,0.7847367317146947,-0.07377376508377353
2022-01-18,0.5384095695531403,0.784429718826827,-0.07524958763781464
2022-01-19,0.5343912083966698,0.7725981750669586,-0.0623057557079596
